,d,K,norm,sigma,n,trial,loc_median,scale_iqr,skew_quantile,loc_mle,scale_mle,kappa_mle
11542,4.0,-2.0,0.01,0.0625,64.0,2.0,-0.07078221440315247,0.2556415065191686,-0.22387381658971586,-1.8331822842696567e-08,0.1439086720392153,1.4608612427123164
11543,4.0,-2.0,0.01,0.0625,64.0,3.0,-0.051462169736623764,0.18542337603867054,-0.21961690259725578,2.3084617776119738e-08,0.104526352139893,1.4629321404706754
11544,4.0,-2.0,0.01,0.0625,64.0,4.0,-0.0604607779532671,0.2249501864425838,-0.2456753159192496,1.3160698659330495e-08,0.1252739206013205,1.4781899242436822
11545,4.0,-2.0,0.01,0.0625,64.0,5.0,-0.0625864565372467,0.22896343562752008,-0.23810560262619915,1.2534413425913107e-07,0.13084671647306978,1.478145565976447
11546,4.0,-2.0,0.01,0.0625,64.0,6.0,-0.0528881661593914,0.21090097865089774,-0.30587641968046986,2.079123727368961e-07,0.11883780732903024,1.5114116540191085
11547,4.0,-2.0,0.01,0.0625,64.0,7.0,-0.051977720111608505,0.18785727908834815,-0.22353603629424473,2.950472385519194e-09,0.10546572879259376,1.462658973170539
11548,4.0,-2.0,0.01,0.0625,64.0,8.0,-0.04926247522234917,0.18572402372956276,-0.25759581608336174,4.022198710175043e-08,0.10325598344532794,1.4734968195669267
11549,4.0,-2.0,0.01,0.0625,64.0,9.0,-0.039132822304964066,0.15687424992211163,-0.30444163454628587,2.2241049575398684e-07,0.08990247920489278,1.4822921570978065
11550,4.0,-2.0,0.01,0.125,4.0,0.0,0.0,0.514057457447052,-1.0,2.3226538251200773e-09,0.12003452767525724,2.639259269019626
11551,4.0,-2.0,0.01,0.125,4.0,1.0,0.0,0.17406443133950233,-1.0,1.3648348464502756e-09,0.09616332158252901,2.8234741880377667
11552,4.0,-2.0,0.01,0.125,4.0,2.0,0.0,0.21045705676078796,-1.0,1.2518032303638313e-08,0.05921788832053079,3.350555425063196
11553,4.0,-2.0,0.01,0.125,4.0,3.0,0.0,0.23656699061393738,-1.0,8.60522054440775e-09,0.10877538879350176,2.4762785056237995
11554,4.0,-2.0,0.01,0.125,4.0,4.0,0.0,0.23138772323727608,-1.0,5.921942259444757e-09,0.1174109097890302,2.4474887044429687
11555,4.0,-2.0,0.01,0.125,4.0,5.0,0.0,0.29731933772563934,-1.0,8.073677520000372e-09,0.12523687868908073,2.1042344090024123
11556,4.0,-2.0,0.01,0.125,4.0,6.0,0.0,0.22699112817645073,-1.0,6.974319199848887e-09,0.11257182441317115,2.4135604616731126
11557,4.0,-2.0,0.01,0.125,4.0,7.0,0.0,0.09363564103841782,-1.0,1.776112722264918e-08,0.07948116620114551,3.0216947446695315
11558,4.0,-2.0,0.01,0.125,4.0,8.0,0.0,0.067037058994174,-1.0,1.0924019962207038e-08,0.0756176527724885,3.242397302092204
11559,4.0,-2.0,0.01,0.125,4.0,9.0,0.0,0.36228200793266296,-1.0,7.293883845319519e-09,0.07908305260452012,3.1974860951041677
11560,4.0,-2.0,0.01,0.125,8.0,0.0,0.0,0.20321416482329369,-1.0,2.3432129813549192e-09,0.09676184140267191,1.8115969798579823
11561,4.0,-2.0,0.01,0.125,8.0,1.0,0.0,0.282345175743103,-1.0,6.106321399118148e-09,0.13430829018774013,1.8686146257705647
11562,4.0,-2.0,0.01,0.125,8.0,2.0,0.0,0.22694285959005356,-1.0,-3.536452962821032e-11,0.10677822632946898,1.8557029869924964
11563,4.0,-2.0,0.01,0.125,8.0,3.0,0.0,0.13414791226387024,-1.0,1.1998114722332887e-08,0.06959425348786066,1.8170876182319218
11564,4.0,-2.0,0.01,0.125,8.0,4.0,0.0,0.16202116012573242,-1.0,7.59263197863244e-09,0.109016265767445,2.201472138917061
11565,4.0,-2.0,0.01,0.125,8.0,5.0,0.0,0.29958096146583557,-1.0,4.3144674750032205e-09,0.14364889131120967,1.7828851275095496
11566,4.0,-2.0,0.01,0.125,8.0,6.0,0.0,0.25331202149391174,-1.0,8.223493473782177e-09,0.11017739482452177,1.8587439998893471
11567,4.0,-2.0,0.01,0.125,8.0,7.0,0.0,0.11658312939107418,-1.0,9.321640109976058e-09,0.06112931511842482,1.957772113372414
11568,4.0,-2.0,0.01,0.125,8.0,8.0,0.0,0.1752139776945114,-1.0,1.1404188896066303e-08,0.0882461485795048,1.8277426053599222
11569,4.0,-2.0,0.01,0.125,8.0,9.0,0.0,0.22530245408415794,-1.0,1.0836296457888333e-08,0.10629029257659205,1.8238540915943298
11570,4.0,-2.0,0.01,0.125,16.0,0.0,-0.039383454248309135,0.2221008688211441,-0.645355243702137,1.4763806805272423e-08,0.1377307102435017,1.6340514415332368
11571,4.0,-2.0,0.01,0.125,16.0,1.0,-0.03913247957825661,0.22841042280197144,-0.6573494405534733,-1.2843640838570165e-09,0.12919995999147912,1.5914788153156163
11572,4.0,-2.0,0.01,0.125,16.0,2.0,-0.042813170701265335,0.2586888372898102,-0.6689987001387186,6.262220442102742e-09,0.14702924341846035,1.6116482808794905
11573,4.0,-2.0,0.01,0.125,16.0,3.0,-0.03165336512029171,0.2391541451215744,-0.7352890111588852,4.249775190497129e-09,0.12868725561198208,1.6011337113236805
11574,4.0,-2.0,0.01,0.125,16.0,4.0,-0.02611528057605028,0.18475201725959778,-0.717293689525941,4.769737369911114e-09,0.10711811306715305,1.5710507273741268
11575,4.0,-2.0,0.01,0.125,16.0,5.0,-0.03234211355447769,0.1791839525103569,-0.639006584000782,1.196445343528144e-09,0.10148013781773314,1.5776953386339216
11576,4.0,-2.0,0.01,0.125,16.0,6.0,-0.03542059846222401,0.20478535071015358,-0.6540709739305801,4.0214905104725955e-09,0.12124845016911456,1.6326949762069722
11577,4.0,-2.0,0.01,0.125,16.0,7.0,-0.027560731396079063,0.2051595225930214,-0.7313238883797583,6.269037844686477e-09,0.11685128890408042,1.6244028967264472
11578,4.0,-2.0,0.01,0.125,16.0,8.0,-0.034893473610281944,0.26112665981054306,-0.7327467548844041,8.045635450693182e-09,0.13406046604287908,1.611412166507738
11579,4.0,-2.0,0.01,0.125,16.0,9.0,-0.027448064647614956,0.265757292509079,-0.7934350972011257,1.780264766749097e-07,0.1403854592889587,1.7507818387774776
11580,4.0,-2.0,0.01,0.125,32.0,0.0,-0.031978052109479904,0.12393942021299154,-0.3592256835628723,1.58822325558281e-09,0.07253229992629567,1.496750445520899
11581,4.0,-2.0,0.01,0.125,32.0,1.0,-0.04449622333049774,0.19666992407292128,-0.4466436557717731,2.4894010818383108e-08,0.11059834435941113,1.532733136590378
11582,4.0,-2.0,0.01,0.125,32.0,2.0,-0.04081365652382374,0.1774509649258107,-0.43277209041015735,1.405483784659535e-08,0.09778161729450147,1.5297025199250283
11583,4.0,-2.0,0.01,0.125,32.0,3.0,-0.04526940733194351,0.21388480835594237,-0.479750762772367,2.8645110915710982e-08,0.11876967924841605,1.5689450220686587
11584,4.0,-2.0,0.01,0.125,32.0,4.0,-0.04883522912859917,0.2216660266276449,-0.4529275428017003,2.7617537056413825e-08,0.12377984449986537,1.5763318464989489
11585,4.0,-2.0,0.01,0.125,32.0,5.0,-0.050406619906425476,0.1969093808438629,-0.37540412977969095,4.771380877236179e-09,0.11255205052086012,1.5104512664485017
11586,4.0,-2.0,0.01,0.125,32.0,6.0,-0.055973220616579056,0.2206146160606295,-0.369556683762343,2.7980904079720862e-08,0.12619028240613997,1.5074368673359744
11587,4.0,-2.0,0.01,0.125,32.0,7.0,-0.046842314302921295,0.1967069865204394,-0.4137974875764762,7.218978129785149e-08,0.11244155098326124,1.5301317238007406
11588,4.0,-2.0,0.01,0.125,32.0,8.0,-0.046506576240062714,0.18605212960392237,-0.37696950882789837,1.3913092017066026e-08,0.10931378231498899,1.5141129456129505
11589,4.0,-2.0,0.01,0.125,32.0,9.0,-0.04181303083896637,0.16751630487851799,-0.39788891195641485,1.4018675470080221e-08,0.09780595083616178,1.5067401343502973
11590,4.0,-2.0,0.01,0.125,64.0,0.0,-0.05854868330061436,0.22451184131205082,-0.27673588397061183,6.924158756979413e-08,0.12411629036143529,1.4925193545647746
11591,4.0,-2.0,0.01,0.125,64.0,1.0,-0.052295757457613945,0.18698841519653797,-0.21647055666387593,7.154479307371141e-08,0.10374103859224537,1.454131295629928
11592,4.0,-2.0,0.01,0.125,64.0,2.0,-0.05509725213050842,0.19834236474707723,-0.21735220527984908,4.313786018852152e-08,0.11124342308074867,1.4565564096602168
11593,4.0,-2.0,0.01,0.125,64.0,3.0,-0.05430549196898937,0.19588491460308433,-0.21622315518918167,4.098425889093312e-08,0.11021896079458593,1.4583460939896689
11594,4.0,-2.0,0.01,0.125,64.0,4.0,-0.047468533739447594,0.18364337040111423,-0.28212168469175614,6.64592236899264e-08,0.10064747557112104,1.490510463215115
11595,4.0,-2.0,0.01,0.125,64.0,5.0,-0.05503803864121437,0.1992819425649941,-0.22668927354469864,7.362327410535201e-08,0.11071626470431284,1.4598804864574988
11596,4.0,-2.0,0.01,0.125,64.0,6.0,-0.047084081918001175,0.17470846511423588,-0.24824446204696832,5.106805227787926e-08,0.09815454110617466,1.4847392403688762
11597,4.0,-2.0,0.01,0.125,64.0,7.0,-0.0446610227227211,0.16669527860358357,-0.2479275467501767,1.4885228359683936e-08,0.09248012676952871,1.4809243952533306
11598,4.0,-2.0,0.01,0.125,64.0,8.0,-0.042660485953092575,0.17448400147259235,-0.3203612453794559,0.00022230265640671703,0.09737225994698445,1.5194167060817043
11599,4.0,-2.0,0.01,0.125,64.0,9.0,-0.04369392991065979,0.16325424332171679,-0.25030663961426985,1.2445965193641027e-07,0.09036620334762202,1.48063538079953
11600,4.0,-2.0,0.01,0.25,4.0,0.0,0.0,0.3486354351043701,-1.0,2.7046163781829196e-08,0.06515129295363492,3.550304119772805
11601,4.0,-2.0,0.01,0.25,4.0,1.0,0.0,0.22654757276177406,-1.0,2.02396466297965e-09,0.08372177847730353,3.569251686208453
11602,4.0,-2.0,0.01,0.25,4.0,2.0,0.0,0.25727781653404236,-1.0,1.5035448519526058e-09,0.10528311578661591,2.2154119209709675
11603,4.0,-2.0,0.01,0.25,4.0,3.0,0.0,0.14175130426883698,-1.0,0.007619100188624974,0.0019011601369628732,91.86915436623872
11604,4.0,-2.0,0.01,0.25,4.0,4.0,0.0,0.11487002298235893,-1.0,1.3669841261060038e-08,0.08058325614230022,2.8821938872478707
11605,4.0,-2.0,0.01,0.25,4.0,5.0,0.0,0.03392103314399719,-1.0,0.002242246710803664,0.0022736204294070204,91.15734234400094
11606,4.0,-2.0,0.01,0.25,4.0,6.0,0.0,0.19124369323253632,-1.0,0.006323142824924011,0.02365600441215554,9.105578928111633
11607,4.0,-2.0,0.01,0.25,4.0,7.0,0.0,0.26359403133392334,-1.0,3.911503235096344e-08,0.04543921922159537,5.219725714643275
11608,4.0,-2.0,0.01,0.25,4.0,8.0,0.0,0.2977639436721802,-1.0,9.904081535388797e-09,0.09338750539378726,2.718927470262992
11609,4.0,-2.0,0.01,0.25,4.0,9.0,0.0,0.25564586371183395,-1.0,3.3109539884059843e-09,0.11427298042483364,2.315911363669865
11610,4.0,-2.0,0.01,0.25,8.0,0.0,0.0,0.1902095377445221,-1.0,1.0802225111256727e-08,0.0942431894703481,1.8728928569897016
11611,4.0,-2.0,0.01,0.25,8.0,1.0,0.0,0.33222517371177673,-1.0,1.122632282772413e-08,0.14533375975011742,1.9435236516870336
11612,4.0,-2.0,0.01,0.25,8.0,2.0,0.0,0.10416625626385212,-1.0,5.34295964396731e-09,0.068310444034554,1.953251468919453
11613,4.0,-2.0,0.01,0.25,8.0,3.0,0.0,0.25231266766786575,-1.0,1.019666310172456e-08,0.11651141035838944,1.8656549336662067
11614,4.0,-2.0,0.01,0.25,8.0,4.0,0.0,0.23501691222190857,-1.0,1.2935366804288917e-08,0.11913571142501164,1.8378105092450774
11615,4.0,-2.0,0.01,0.25,8.0,5.0,0.0,0.17591570690274239,-1.0,1.38144236578705e-08,0.09959329461039668,1.7898437756310406
11616,4.0,-2.0,0.01,0.25,8.0,6.0,0.0,0.23798618093132973,-1.0,5.149423001144603e-09,0.10967125391471859,1.881391749050692
11617,4.0,-2.0,0.01,0.25,8.0,7.0,0.0,0.14212942123413086,-1.0,1.2775340301594609e-08,0.10785762776870553,2.1535714188212323
11618,4.0,-2.0,0.01,0.25,8.0,8.0,0.0,0.20209284499287605,-1.0,3.984678345681185e-09,0.1013420639175886,1.7981781874777774
11619,4.0,-2.0,0.01,0.25,8.0,9.0,0.0,0.2641676962375641,-1.0,3.5541252404338484e-08,0.12757780606313152,1.88866659179358
11620,4.0,-2.0,0.01,0.25,16.0,0.0,-0.026030005887150764,0.18345825374126434,-0.7162296559972546,4.053821829430723e-09,0.10309645247279117,1.603471644126346
11621,4.0,-2.0,0.01,0.25,16.0,1.0,-0.021196400746703148,0.1563943475484848,-0.7289364855065249,4.0694130394432276e-08,0.08963324701364526,1.6554280636498118
11622,4.0,-2.0,0.01,0.25,16.0,2.0,-0.02829395979642868,0.19267796725034714,-0.7063083008378821,1.6675935431504457e-09,0.11382051196429166,1.6028335405759486
11623,4.0,-2.0,0.01,0.25,16.0,3.0,-0.022489158436655998,0.15847893059253693,-0.716187402923893,8.420680914015105e-09,0.09066369053916906,1.594942970274033
11624,4.0,-2.0,0.01,0.25,16.0,4.0,-0.02838870882987976,0.20284513384103775,-0.7200947511797158,1.3743913962257307e-09,0.12887974850206596,1.7141887098189614
11625,4.0,-2.0,0.01,0.25,16.0,5.0,-0.029081910848617554,0.2037976160645485,-0.7146000879675993,5.846440120209897e-08,0.10943326022005156,1.663445053036634
11626,4.0,-2.0,0.01,0.25,16.0,6.0,-0.028177395462989807,0.18770883232355118,-0.6997754968245627,6.312321356841801e-08,0.10668842167957882,1.6852039348412826
11627,4.0,-2.0,0.01,0.25,16.0,7.0,-0.026202811859548092,0.21288828551769257,-0.7538350990442784,6.040564422716925e-09,0.11705893681987989,1.6876178214303645
11628,4.0,-2.0,0.01,0.25,16.0,8.0,-0.023258338682353497,0.21440275013446808,-0.783040668389128,-7.588759974922933e-11,0.11092783165547922,1.7103037412476625
11629,4.0,-2.0,0.01,0.25,16.0,9.0,-0.028337577357888222,0.20746958255767822,-0.7268266797615005,7.813262165822508e-09,0.11262871747011943,1.696848901166715
11630,4.0,-2.0,0.01,0.25,32.0,0.0,-0.04808303341269493,0.18853517365641892,-0.3646759493107032,4.391029457502809e-09,0.10847659786373204,1.5207091958723422
11631,4.0,-2.0,0.01,0.25,32.0,1.0,-0.04101152718067169,0.18880933127366006,-0.46473306213743115,4.148685563827573e-08,0.10602854565223904,1.5705364139931777
11632,4.0,-2.0,0.01,0.25,32.0,2.0,-0.04968789406120777,0.21983511722646654,-0.44248872491983,3.99336180200086e-08,0.12324602529429163,1.569126437569688
11633,4.0,-2.0,0.01,0.25,32.0,3.0,-0.034419480711221695,0.1362324773799628,-0.38651744356123674,4.4578192301148746e-08,0.08125456061714789,1.5203565220288482
11634,4.0,-2.0,0.01,0.25,32.0,4.0,-0.03373296000063419,0.14088653516955674,-0.4033754292973243,1.3117195611281487e-07,0.08065694204538151,1.5440456578498458
11635,4.0,-2.0,0.01,0.25,32.0,5.0,-0.05063101649284363,0.21171886939555407,-0.404448171162273,2.533131854531525e-08,0.12077668682777282,1.5347575864211427
11636,4.0,-2.0,0.01,0.25,32.0,6.0,-0.044541891664266586,0.17795100389048457,-0.38619059895429575,1.2168490400894127e-08,0.10242368653768576,1.5160115752252037
11637,4.0,-2.0,0.01,0.25,32.0,7.0,-0.04270055145025253,0.17016184539534152,-0.38207589996623076,4.42046569836608e-08,0.0996587537651977,1.5278722757491687
11638,4.0,-2.0,0.01,0.25,32.0,8.0,-0.040409449487924576,0.16005345899611712,-0.37028209991949484,1.3173197398970034e-08,0.09134395053585548,1.5260798770722324
11639,4.0,-2.0,0.01,0.25,32.0,9.0,-0.03807882219552994,0.1857568307314068,-0.4971488820930856,3.8396207486172676e-07,0.10378513864246644,1.5975395167721471
11640,4.0,-2.0,0.01,0.25,64.0,0.0,-0.05094911530613899,0.20845750207081437,-0.32203301665655715,0.00628705241028788,0.11398771033710467,1.5793095525392973
11641,4.0,-2.0,0.01,0.25,64.0,1.0,-0.04970632866024971,0.19191299052909017,-0.2789854184095582,0.0010876727009735908,0.10699054972118674,1.5268734288778405
11642,4.0,-2.0,0.01,0.25,64.0,2.0,-0.044144101440906525,0.16597346356138587,-0.2537623150033466,6.60535915849006e-08,0.09242801742038617,1.4908031839574785
11643,4.0,-2.0,0.01,0.25,64.0,3.0,-0.03699495643377304,0.13933061133138835,-0.25912740955451924,3.969018719647915e-08,0.07951851561815299,1.4776166552936725
11644,4.0,-2.0,0.01,0.25,64.0,4.0,-0.045003052800893784,0.18274564668536186,-0.3152527862828425,0.005136683007625715,0.10014559701146827,1.5756901348752939
11645,4.0,-2.0,0.01,0.25,64.0,5.0,-0.055914755910634995,0.20947544509544969,-0.2521896643207354,2.1955242832688878e-07,0.1180936433424234,1.5030911614129583
11646,4.0,-2.0,0.01,0.25,64.0,6.0,-0.04357118159532547,0.16021055774763227,-0.23842193162215794,6.5587506295679e-08,0.08902247622863979,1.4821940293754046
11647,4.0,-2.0,0.01,0.25,64.0,7.0,-0.05307188630104065,0.19544148445129395,-0.24017479301389097,1.006230591599731e-08,0.10984282568357007,1.4841758430818608
11648,4.0,-2.0,0.01,0.25,64.0,8.0,-0.051116425544023514,0.18648850172758102,-0.2351204629409043,2.0858879411122541e-07,0.10629047081705567,1.4926657429606323
11649,4.0,-2.0,0.01,0.25,64.0,9.0,-0.05069265514612198,0.17821511905640364,-0.2011846316989446,3.782992027050153e-09,0.10218525306405601,1.4635436616251605
11650,4.0,-2.0,0.01,0.5,4.0,0.0,0.0,0.103880375623703,-1.0,1.3548260564910663e-09,0.05321353174694299,3.03515424417622
11651,4.0,-2.0,0.01,0.5,4.0,1.0,0.0,0.35671087354421616,-1.0,1.488642086677994e-08,0.0925129850144377,2.984023404930216
11652,4.0,-2.0,0.01,0.5,4.0,2.0,0.0,0.07407695800065994,-1.0,0.0006996765363707754,0.0032926687419711537,67.37291255037863
11653,4.0,-2.0,0.01,0.5,4.0,3.0,0.0,0.35350747406482697,-1.0,-2.381092083251695e-10,0.06501027644337531,3.946557482727761
11654,4.0,-2.0,0.01,0.5,4.0,4.0,0.0,0.10040788352489471,-1.0,1.2478371577782473e-08,0.04585552809307043,4.02327425064327
11655,4.0,-2.0,0.01,0.5,4.0,5.0,0.0,0.07540392316877842,-1.0,0.001995528900502021,0.0018308893256199859,84.94890712561306
11656,4.0,-2.0,0.01,0.5,4.0,6.0,0.0,0.2327873632311821,-1.0,0.006978251690728462,0.003227166979820193,70.7991265892942
11657,4.0,-2.0,0.01,0.5,4.0,7.0,0.0,0.12500959634780884,-1.0,5.6746707402548095e-09,0.04831006210378316,4.515128462439166
11658,4.0,-2.0,0.01,0.5,4.0,8.0,0.0,0.26146843284368515,-1.0,5.037071426526245e-09,0.11344268631680544,2.5086823559205973
11659,4.0,-2.0,0.01,0.5,4.0,9.0,0.0,0.407869815826416,-1.0,6.5111813047395235e-09,0.12120538036274589,2.2861296997417035
11660,4.0,-2.0,0.01,0.5,8.0,0.0,0.0,0.16217634081840515,-1.0,9.730245852343452e-09,0.09782552416253237,2.148314469111921
11661,4.0,-2.0,0.01,0.5,8.0,1.0,0.0,0.239994827657938,-1.0,9.019792546477425e-09,0.10461674334322857,1.9713505818313624
11662,4.0,-2.0,0.01,0.5,8.0,2.0,0.0,0.23937281966209412,-1.0,1.1049057096461992e-08,0.11713313830276462,1.8845204492273975
11663,4.0,-2.0,0.01,0.5,8.0,3.0,0.0,0.22316352650523186,-1.0,9.489813771204401e-09,0.1004577020652978,1.9109611312271046
11664,4.0,-2.0,0.01,0.5,8.0,4.0,0.0,0.2600652724504471,-1.0,2.878977090812895e-08,0.10769370769047673,2.057496321886925
11665,4.0,-2.0,0.01,0.5,8.0,5.0,0.0,0.13954945281147957,-1.0,7.685878808053614e-09,0.08587772846103653,1.9458261944076731
11666,4.0,-2.0,0.01,0.5,8.0,6.0,0.0,0.21168088912963867,-1.0,1.3170768656218493e-08,0.09091598924582497,2.008704914180944
11667,4.0,-2.0,0.01,0.5,8.0,7.0,0.0,0.2216021716594696,-1.0,2.0804504070338953e-08,0.10188050199113925,1.9696719858913454
11668,4.0,-2.0,0.01,0.5,8.0,8.0,0.0,0.15697254240512848,-1.0,1.2778236994938134e-08,0.08113085175040258,1.895672782940399
11669,4.0,-2.0,0.01,0.5,8.0,9.0,0.0,0.22297808527946472,-1.0,3.067685029904677e-09,0.121366102567189,2.006069319293939
11670,4.0,-2.0,0.01,0.5,16.0,0.0,-0.027387520298361778,0.17826104164123535,-0.6927256786316625,-9.072043188042837e-11,0.10265142927246859,1.6940675079771768
11671,4.0,-2.0,0.01,0.5,16.0,1.0,-0.02498992346227169,0.15830492600798607,-0.6842811643017221,8.193397954661695e-09,0.10530508173566781,1.723215303727423
11672,4.0,-2.0,0.01,0.5,16.0,2.0,-0.0207446850836277,0.16578038036823273,-0.7497329293424295,7.272305371491921e-08,0.09817574561269493,1.7512163316015432
11673,4.0,-2.0,0.01,0.5,16.0,3.0,-0.02631291374564171,0.19070503115653992,-0.7240459406229005,1.4752052526650458e-07,0.11541346108438605,1.7858355038115623
11674,4.0,-2.0,0.01,0.5,16.0,4.0,-0.015927940607070923,0.17374443635344505,-0.8166509277492027,1.9886285975307714e-08,0.09240559868985365,1.7509949905039153
11675,4.0,-2.0,0.01,0.5,16.0,5.0,-0.02215355448424816,0.17224958539009094,-0.7427737845164927,6.048298714876001e-08,0.10165390178407505,1.7805082471474558
11676,4.0,-2.0,0.01,0.5,16.0,6.0,-0.02220320701599121,0.14564011618494987,-0.6950949010807553,6.066442723960643e-09,0.08305891239317986,1.6612373365284303
11677,4.0,-2.0,0.01,0.5,16.0,7.0,-0.023114288225769997,0.17886072397232056,-0.7415386932086104,2.1754534027083193e-08,0.1047462562059513,1.7487929469810803
11678,4.0,-2.0,0.01,0.5,16.0,8.0,-0.021997567266225815,0.13977910950779915,-0.6852524337336913,1.017818499555045e-08,0.08755895152190549,1.703511865836834
11679,4.0,-2.0,0.01,0.5,16.0,9.0,-0.024376293644309044,0.16667760908603668,-0.707503679972679,1.4178140779660067e-08,0.10108226995926528,1.7121706669481462
11680,4.0,-2.0,0.01,0.5,32.0,0.0,-0.033250659704208374,0.15297491964884102,-0.45869513645121046,1.7899784334848297e-07,0.08725882699137388,1.591873588351857
11681,4.0,-2.0,0.01,0.5,32.0,1.0,-0.035720061510801315,0.14379704534076154,-0.3851907182919027,2.2252310983178633e-08,0.0828080438332908,1.5344978470319743
11682,4.0,-2.0,0.01,0.5,32.0,2.0,-0.04283301346004009,0.17476392374373972,-0.3926335298625781,1.4128210679853264e-08,0.1011184044355663,1.5784242753687208
11683,4.0,-2.0,0.01,0.5,32.0,3.0,-0.0262678824365139,0.1104224668815732,-0.40319711460749524,5.903431571144312e-08,0.06580455230939838,1.540394240711831
11684,4.0,-2.0,0.01,0.5,32.0,4.0,-0.04399260878562927,0.18404737813398242,-0.41332058458288506,7.204121398636082e-08,0.10566707330296085,1.5660629567372775
11685,4.0,-2.0,0.01,0.5,32.0,5.0,-0.0401039682328701,0.17133583244867623,-0.42291456626423385,6.522669876067547e-08,0.09815851226860763,1.5527337255081313
11686,4.0,-2.0,0.01,0.5,32.0,6.0,-0.034235116094350815,0.1661224040435627,-0.4949564685212588,1.2639354583143283e-07,0.09178845215715283,1.6105360493932859
11687,4.0,-2.0,0.01,0.5,32.0,7.0,-0.0401512011885643,0.1931177801452577,-0.49933107078792416,0.002054824385349362,0.11358493202776035,1.6477129533949784
11688,4.0,-2.0,0.01,0.5,32.0,8.0,-0.0326854083687067,0.1489127998938784,-0.45681486283641565,1.9102013253913512e-07,0.08949407562915196,1.616138499710063
11689,4.0,-2.0,0.01,0.5,32.0,9.0,-0.035187434405088425,0.13628907478414476,-0.3688075022796468,7.37973886418372e-08,0.07926328110418597,1.5236946733798034
11690,4.0,-2.0,0.01,0.5,64.0,0.0,-0.04206177964806557,0.16809796821326017,-0.2992295099036051,0.0014928688662170751,0.09168845043339073,1.5345653922187221
11691,4.0,-2.0,0.01,0.5,64.0,1.0,-0.038444701582193375,0.14740937971509993,-0.277781617062772,2.1910305807805554e-07,0.08243853971742507,1.5063356911356216
11692,4.0,-2.0,0.01,0.5,64.0,2.0,-0.036479149013757706,0.14051936706528068,-0.277321530721706,1.2365904754349612e-07,0.07928208634371792,1.496014913368397
11693,4.0,-2.0,0.01,0.5,64.0,3.0,-0.04408387094736099,0.16430211765691638,-0.2525960076688409,2.437997699019484e-07,0.09209210053145078,1.503880651809322
11694,4.0,-2.0,0.01,0.5,64.0,4.0,-0.03975020721554756,0.1573246205225587,-0.29875694405287756,0.010166659235980022,0.08877473697796653,1.6506375875497796
11695,4.0,-2.0,0.01,0.5,64.0,5.0,-0.034959904849529266,0.1319449229631573,-0.2599865492293707,3.351070471816441e-07,0.07360775396644467,1.5008838392654256
11696,4.0,-2.0,0.01,0.5,64.0,6.0,-0.03568257763981819,0.12942296592518687,-0.22849354473573866,3.3512259176158456e-07,0.07255915180347744,1.492548708868091
11697,4.0,-2.0,0.01,0.5,64.0,7.0,-0.04228339530527592,0.15799502190202475,-0.25020406775259824,4.2103871911931923e-07,0.0885511376080877,1.5046080028306266
11698,4.0,-2.0,0.01,0.5,64.0,8.0,-0.04268823564052582,0.1585410200059414,-0.2446075806467644,1.2023596093573509e-08,0.08951341735928414,1.5085449183367443
11699,4.0,-2.0,0.01,0.5,64.0,9.0,-0.04134875535964966,0.1586116524413228,-0.2749639278468274,3.634499135426993e-07,0.08839397505019736,1.5134262380075851
11700,4.0,-2.0,0.01,1.0,4.0,0.0,0.0,0.10780133306980133,-1.0,1.9195605556419336e-08,0.06606194812805075,2.7766943636252837
11701,4.0,-2.0,0.01,1.0,4.0,1.0,0.0,0.18348529934883118,-1.0,5.28664025589365e-09,0.06874087937492424,2.737974871815717
11702,4.0,-2.0,0.01,1.0,4.0,2.0,0.0,0.22193634510040283,-1.0,-1.6850806565176438e-10,0.07813610662139844,2.5988024927269735
11703,4.0,-2.0,0.01,1.0,4.0,3.0,0.0,0.12212319672107697,-1.0,4.376031879885024e-09,0.09757007431462697,2.9196015748419297
11704,4.0,-2.0,0.01,1.0,4.0,4.0,0.0,0.13337983936071396,-1.0,0.0058619946750817255,0.0019253157564503055,94.81562764747991
11705,4.0,-2.0,0.01,1.0,4.0,5.0,0.0,0.25782061368227005,-1.0,9.318638521060274e-09,0.0768860546012835,3.6898758399930354
11706,4.0,-2.0,0.01,1.0,4.0,6.0,0.0,0.04881392978131771,-1.0,0.0007893676439099219,0.0015148192870924459,146.2792516012721
11707,4.0,-2.0,0.01,1.0,4.0,7.0,0.0,0.11185577139258385,-1.0,2.3524756729526184e-09,0.04979213573097794,3.902492835425037
11708,4.0,-2.0,0.01,1.0,4.0,8.0,0.0,0.323530912399292,-1.0,1.575524146017612e-08,0.09202520259483774,3.1371147920704416
11709,4.0,-2.0,0.01,1.0,4.0,9.0,0.0,0.17061500251293182,-1.0,6.1775010376505985e-09,0.07631048237520144,3.7514818289053533
11710,4.0,-2.0,0.01,1.0,8.0,0.0,0.0,0.17944473028182983,-1.0,9.913551078296352e-09,0.09125709917921863,2.1734641173894484
11711,4.0,-2.0,0.01,1.0,8.0,1.0,0.0,0.19549615308642387,-1.0,1.3109055030830811e-08,0.08914098863412592,2.099689052055181
11712,4.0,-2.0,0.01,1.0,8.0,2.0,0.0,0.1311044692993164,-1.0,2.7040431285191653e-09,0.0738522601420493,1.9442709956236577
